Model,Treshold,Accuracy,AUC,Precision,Recall,Specificity,F-score,Method,n_variables,Time,SEED,KEY
TREE,0.1,0.5622742378269037,0.7898366774813763,0.5342638593170885,0.9779157043879908,0.14579114839456175,0.6910092304554032,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.2,0.6306892067620286,0.7898366774813763,0.5819790538100397,0.9304272517321016,0.33034422910037603,0.7160630970895355,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.30000000000000004,0.6806819823724896,0.7898366774813763,0.6326984126984126,0.8630196304849884,0.4979751229389644,0.7301257784833314,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.4,0.7027886143620864,0.7898366774813763,0.674090571640683,0.7863741339491916,0.6190338443737344,0.7259160559626916,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.5,0.7142753937292299,0.7898366774813763,0.7295044001852711,0.6820150115473441,0.7466010992189759,0.7049608355091384,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.6,0.711963589076723,0.7898366774813763,0.7803622497616778,0.5907909930715936,0.8333815446919294,0.6724718639612256,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.7000000000000001,0.6922410056350239,0.7898366774813763,0.8280865715691097,0.4859988452655889,0.8989007810240093,0.6125159177733309,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.8,0.6533015460193614,0.7898366774813763,0.8770811193765498,0.3573903002309469,0.9498119757014752,0.5078453491949543,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
TREE,0.9,0.6043201849443722,0.7898366774813763,0.9186381996537796,0.22979214780600465,0.979606595313856,0.3676249855674865,RANDOM_FOREST,100,2018-08-22 10:30:48.635158,741,TREE_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.1,0.5231902904204595,0.7892961681656725,0.5122497759187332,0.9898960739030024,0.0555394851026902,0.6751329001772002,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.2,0.5758560901603814,0.7892961681656725,0.5432948308347669,0.9572748267898384,0.1936650274804744,0.6931800365821792,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.30000000000000004,0.6361074989163416,0.7892961681656725,0.5894597407512536,0.8992494226327945,0.3724327451547584,0.7121220780705263,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.4,0.6861002745268024,0.7892961681656725,0.6494272821936827,0.8101905311778291,0.5617587503615852,0.7209556226318156,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.5,0.7218610027452679,0.7892961681656725,0.7312894499549143,0.7023672055427251,0.7413942724905987,0.7165365925489621,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.6,0.7161537350093917,0.7892961681656725,0.8048383817849156,0.5714491916859122,0.8611512872432745,0.6683548577698997,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.7000000000000001,0.6709290564947262,0.7892961681656725,0.8760697305863708,0.3989607390300231,0.943448076366792,0.5482495289100466,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.8,0.6099552087848576,0.7892961681656725,0.927333705980995,0.23946304849884525,0.9811975701475268,0.3806355397499141,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
REGULARIZED_METHODS,0.9,0.5559167750325098,0.7892961681656725,0.9588719153936546,0.11778290993071595,0.9949378073474108,0.20979560354801385,RANDOM_FOREST,100,2018-08-22 13:29:36.493379,741,REGULARIZED_METHODS_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.1,0.5838751625487646,0.6773476711742618,0.6856325492689129,0.31134526558891457,0.856956899045415,0.4282310899344848,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.2,0.5813466262100853,0.6773476711742618,0.6892749749415302,0.2977771362586605,0.8654903095169222,0.4158854954137688,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.30000000000000004,0.5788903337667967,0.6773476711742618,0.6896789782533655,0.2883949191685912,0.8699739658663581,0.4067175572519085,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.4,0.57831238260367,0.6773476711742618,0.6939210806967651,0.2817551963048499,0.8754700607463118,0.4007802073709065,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.5,0.5773009680681982,0.6773476711742618,0.6964611455673112,0.2755484988452656,0.8796644489441713,0.3948702037439239,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.6,0.575567114578818,0.6773476711742618,0.6962355572120761,0.26963048498845266,0.8821232282325716,0.3887212568931433,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.7000000000000001,0.5751336512064731,0.6773476711742618,0.6995806328631338,0.2648672055427252,0.8860283482788545,0.38425295780546537,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.8,0.5739777488802196,0.6773476711742618,0.7019193106149628,0.2586605080831409,0.8899334683251374,0.37801919628731145,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.9,0.5716659442277128,0.6773476711742618,0.703960800326664,0.2488452655889145,0.8951402950535146,0.3677082222459209,RANDOM_FOREST,100,2018-08-22 13:29:40.341389,741,GAUSSIAN_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.1,0.6493281317728652,0.7291047601646358,0.6093189964157706,0.8342956120092379,0.4639861151287243,0.7042768368465945,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.2,0.6639936425372056,0.7291047601646358,0.6355841371918542,0.770352193995381,0.5574197280879375,0.6965089722675367,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.30000000000000004,0.6639213986418148,0.7291047601646358,0.6468766133195664,0.7234411085450346,0.6042811686433324,0.6830198964295449,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.4,0.6661609593989308,0.7291047601646358,0.6602751146310963,0.6859122401847575,0.6463696846977148,0.6728495575221239,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.5,0.661537350093917,0.7291047601646358,0.6691808719263841,0.6403002309468823,0.6828174717963552,0.6544220697794498,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.6,0.6581418870105477,0.7291047601646358,0.6789439374185137,0.6013279445727483,0.7150708706971363,0.6377832210655237,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.7000000000000001,0.6544574483456148,0.7291047601646358,0.6902607770090473,0.5616339491916861,0.7474689036737056,0.6193394349383207,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.8,0.6491114000866927,0.7291047601646358,0.7073903464850791,0.5098152424942263,0.7886896152733585,0.5925677376059055,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
BERNOULLI_NAIVE_BAYES,0.9,0.6346626210085248,0.7291047601646358,0.7259116155517991,0.433891454965358,0.8358403239803298,0.5431384948956545,RANDOM_FOREST,100,2018-08-22 13:38:28.916539,741,BERNOULLI_NAIVE_BAYES_RANDOM_FOREST_100_741
KNN,0.1,0.5562779945094639,0.7632480888594351,0.5311016144349477,0.9686778290993072,0.1430431009545849,0.6860560212635453,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.2,0.6400086692674469,0.7632480888594351,0.5937349397590361,0.8891454965357968,0.39036737055250215,0.712015257469803,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.30000000000000004,0.6400086692674469,0.7632480888594351,0.5937349397590361,0.8891454965357968,0.39036737055250215,0.712015257469803,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.4,0.7001878341280162,0.7632480888594351,0.6782140107775212,0.7629907621247113,0.6372577379230546,0.7181089525879637,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.5,0.7001878341280162,0.7632480888594351,0.6782140107775212,0.7629907621247113,0.6372577379230546,0.7181089525879637,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.6,0.7002600780234071,0.7632480888594351,0.7673657879545892,0.5756351039260971,0.8251374023719988,0.6578144329896908,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.7000000000000001,0.7002600780234071,0.7632480888594351,0.7673657879545892,0.5756351039260971,0.8251374023719988,0.6578144329896908,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.8,0.6330010114145355,0.7632480888594351,0.8578621223857474,0.3197170900692841,0.9469192941857102,0.4658254468980021,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
KNN,0.9,0.6330010114145355,0.7632480888594351,0.8578621223857474,0.3197170900692841,0.9469192941857102,0.4658254468980021,RANDOM_FOREST,100,2018-08-22 14:06:07.119667,741,KNN_RANDOM_FOREST_100_741
GAUSSIAN_NAIVE_BAYES,0.1,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.2,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.30000000000000004,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.4,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.5,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.6,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.7000000000000001,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.8,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
GAUSSIAN_NAIVE_BAYES,0.9,0.5988296488946684,0.6647346215230202,0.5550837272654435,1.0,0.19684697714781602,0.7138956154361379,ISIS,4,2018-08-23 17:56:33.870960,741,GAUSSIAN_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.1,0.6671723739344025,0.7786374426223593,0.6057210531110504,0.9597286374133948,0.3740237199884293,0.7426975705110305,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.2,0.7459182199104176,0.7786374426223593,0.7780857655307354,0.6887990762124712,0.8031530228521839,0.7307250593369574,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.30000000000000004,0.7459182199104176,0.7786374426223593,0.7780857655307354,0.6887990762124712,0.8031530228521839,0.7307250593369574,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.4,0.7459182199104176,0.7786374426223593,0.7780857655307354,0.6887990762124712,0.8031530228521839,0.7307250593369574,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.5,0.744328854211819,0.7786374426223593,0.7772868597610866,0.6856235565819861,0.8031530228521839,0.7285834803282459,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.6,0.744328854211819,0.7786374426223593,0.7772868597610866,0.6856235565819861,0.8031530228521839,0.7285834803282459,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.7000000000000001,0.744328854211819,0.7786374426223593,0.7772868597610866,0.6856235565819861,0.8031530228521839,0.7285834803282459,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.8,0.7428117324086114,0.7786374426223593,0.7765188834154352,0.6825923787528868,0.8031530228521839,0.7265324934705792,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
BERNOULLI_NAIVE_BAYES,0.9,0.6886288108654819,0.7786374426223593,0.7481046247156937,0.5697170900692841,0.8077813132774082,0.6468371025893149,ISIS,4,2018-08-23 17:57:13.379234,741,BERNOULLI_NAIVE_BAYES_ISIS_4_741
KNN,0.1,0.6848721283051582,0.8741869656806387,0.6206053769505546,0.9529445727482679,0.41625687011859996,0.7516793806216554,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.2,0.7690362664354862,0.8741869656806387,0.7257108287961282,0.8657621247113164,0.6721145501880244,0.7895741459882841,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.30000000000000004,0.7690362664354862,0.8741869656806387,0.7257108287961282,0.8657621247113164,0.6721145501880244,0.7895741459882841,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.4,0.8044357751769975,0.8741869656806387,0.8229533282325937,0.7762702078521941,0.8326583743129882,0.7989304018420857,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.5,0.8044357751769975,0.8741869656806387,0.8229533282325937,0.7762702078521941,0.8326583743129882,0.7989304018420857,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.6,0.8002456292443288,0.8741869656806387,0.8989840904734522,0.6769630484988453,0.9237778420595892,0.7723342939481267,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.7000000000000001,0.8002456292443288,0.8741869656806387,0.8989840904734522,0.6769630484988453,0.9237778420595892,0.7723342939481267,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.8,0.7572605114867794,0.8741869656806387,0.951188669701568,0.5428695150115473,0.9720856233728666,0.6912332291858114,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
KNN,0.9,0.7572605114867794,0.8741869656806387,0.951188669701568,0.5428695150115473,0.9720856233728666,0.6912332291858114,ISIS,4,2018-08-23 17:57:36.417590,741,KNN_ISIS_4_741
TREE,0.1,0.6346626210085248,0.9002472056896973,0.5793670993467379,0.9857101616628176,0.2829042522418282,0.7297889393534598,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.2,0.7395607571160236,0.9002472056896973,0.6730188482765802,0.9328810623556582,0.5458490020248771,0.7819248684290121,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.30000000000000004,0.7873862158647594,0.9002472056896973,0.7434331093463653,0.8783198614318707,0.6962684408446629,0.8052669886852379,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.4,0.8137552376824159,0.9002472056896973,0.8092123969292009,0.8215935334872979,0.8059010702921608,0.8153559661939549,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.5,0.8189567981505563,0.9002472056896973,0.859278518037049,0.7632794457274826,0.8747468903673705,0.8084390765937929,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.6,0.8163560179164859,0.9002472056896973,0.8917470525187567,0.7205542725173211,0.9123517500723172,0.7970621108095163,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.7000000000000001,0.8045080190723883,0.9002472056896973,0.9331144850225688,0.6564665127020786,0.9528492912930286,0.7707168276563294,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.8,0.7914318740066464,0.9002472056896973,0.9492995330220146,0.6161951501154734,0.9670234307202776,0.747308533916849,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.9,0.7579829504406878,0.9002472056896973,0.973030142781597,0.5311778290993071,0.985247324269598,0.6872082166199812,ISIS,4,2018-08-23 17:58:46.595869,741,TREE_ISIS_4_741
TREE,0.1,0.5005057072677359,0.6574058617552097,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.2,0.5005779511631268,0.6574058617552097,0.5005421033610409,0.999566974595843,0.0005785363031530228,0.6670519674420846,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.30000000000000004,0.5278138997254732,0.6574058617552097,0.5152244834550256,0.957419168591224,0.0973387330054961,0.6699323300676698,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.4,0.6030197948273371,0.6574058617552097,0.5725863640968494,0.8158198614318707,0.3897888342493491,0.6728971962616823,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.5,0.6094495015171218,0.6574058617552097,0.6695632798573975,0.4337471131639723,0.7855076656060168,0.5264540995094605,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.6,0.6016471608149111,0.6574058617552097,0.6998304126625212,0.3573903002309469,0.8463986115128724,0.4731511561245939,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.7000000000000001,0.5645860424794105,0.6574058617552097,0.7158600862482032,0.21564665127020785,0.9142319930575644,0.3314475873544093,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.8,0.5249963878052305,0.6574058617552097,0.7788309636650869,0.07116050808314088,0.9797512293896442,0.13040603094828726,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
TREE,0.9,0.4994942927322642,0.6574058617552097,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:33:41.744271,741,TREE_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.1,0.5005057072677359,0.5519927456658211,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.2,0.5005057072677359,0.5519927456658211,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.30000000000000004,0.5005057072677359,0.5519927456658211,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.4,0.5005057072677359,0.5519927456658211,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.5,0.6043924288397631,0.5519927456658211,0.631236442516269,0.504041570438799,0.7049464853919584,0.560513643659711,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.6,0.4994942927322642,0.5519927456658211,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.7000000000000001,0.4994942927322642,0.5519927456658211,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.8,0.4994942927322642,0.5519927456658211,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
REGULARIZED_METHODS,0.9,0.4994942927322642,0.5519927456658211,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:02.121516,741,REGULARIZED_METHODS_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.1,0.5005057072677359,0.4641384840378093,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.2,0.5005057072677359,0.4641384840378093,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.30000000000000004,0.5005057072677359,0.4641384840378093,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.4,0.5005057072677359,0.4641384840378093,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.5,0.513943071810432,0.4641384840378093,0.5116306117701791,0.6349595842956121,0.3926815157651143,0.5666623727940229,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.6,0.4994942927322642,0.4641384840378093,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.7000000000000001,0.4994942927322642,0.4641384840378093,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.8,0.4994942927322642,0.4641384840378093,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
GAUSSIAN_NAIVE_BAYES,0.9,0.4994942927322642,0.4641384840378093,0.0,0.0,1.0,0.0,LR_ACCURACY,1,2018-08-23 18:34:16.332088,741,GAUSSIAN_NAIVE_BAYES_LR_ACCURACY_1_741
BERNOULLI_NAIVE_BAYES,0.1,0.5005057072677359,0.6044940279153787,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:35:01.229198,741,BERNOULLI_NAIVE_BAYES_LR_ACCURACY_1_741
BERNOULLI_NAIVE_BAYES,0.2,0.5005057072677359,0.6044940279153787,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:35:01.229198,741,BERNOULLI_NAIVE_BAYES_LR_ACCURACY_1_741
BERNOULLI_NAIVE_BAYES,0.30000000000000004,0.5005057072677359,0.6044940279153787,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:35:01.229198,741,BERNOULLI_NAIVE_BAYES_LR_ACCURACY_1_741
BERNOULLI_NAIVE_BAYES,0.4,0.5005057072677359,0.6044940279153787,0.5005057072677359,1.0,0.0,0.6671160327395282,LR_ACCURACY,1,2018-08-23 18:35:01.229198,741,BERNOULLI_NAIVE_BAYES_LR_ACCURACY_1_741
BERNOULLI_NAIVE_BAYES,0.5,0.6043924288397631,0.6044940279153787,0.631236442516269,0.504041570438799,0.7049464853919584,0.560513643659711,LR_ACCURACY,1,2018-08-23 18:35:01.229198,741,BERNOULLI_NAIVE_BAYES_LR_ACCURACY_1_741
BERNOULLI_NAIVE_BAYES,0.6,0.6043924288397631,0.6044940279153787,0.631236442516269,0.504041570438799,0.7049464853919584,0.560513643659711,LR_ACCURACY,1,2018-08-23 18:35:01.229198,741,BERNOULLI_NAIVE_BAYES_LR_ACCURACY_1_741
