AUC,Accuracy,F-score,KEY,Method,Model,Precision,Recall,SEED,Specificity,Time,Treshold,n_variables
0.9002973829415967,0.8174396763473486,0.8158565911243897,NEURAL_NETWORK_GBM_160_741,GBM,NEURAL_NETWORK,0.8238410596026491,0.8080254041570438,741,0.826873011281458,2019-02-04 14:48:22.931965,0.4,160
0.9002973829415967,0.823146944083225,0.8104676370393309,NEURAL_NETWORK_GBM_160_741,GBM,NEURAL_NETWORK,0.8740814963259853,0.7554849884526559,741,0.8909459068556552,2019-02-04 14:48:22.931965,0.5,160
0.9002973829415967,0.8136107498916342,0.7888015717092339,NEURAL_NETWORK_GBM_160_741,GBM,NEURAL_NETWORK,0.9111195158850228,0.6954387990762124,741,0.9320219843795198,2019-02-04 14:48:22.931965,0.6000000000000001,160
0.9002973829415967,0.7964167027886143,0.7559327905768233,NEURAL_NETWORK_GBM_160_741,GBM,NEURAL_NETWORK,0.9449978345604158,0.6299076212471132,741,0.963262944749783,2019-02-04 14:48:22.931965,0.7000000000000001,160
0.9002973829415967,0.7667967056783702,0.7032542746828462,NEURAL_NETWORK_GBM_160_741,GBM,NEURAL_NETWORK,0.9683544303797468,0.5521073903002309,741,0.981920740526468,2019-02-04 14:48:22.931965,0.8,160
0.9002973829415967,0.7249674902470741,0.6246672582076308,NEURAL_NETWORK_GBM_160_741,GBM,NEURAL_NETWORK,0.9853810264385692,0.4572748267898383,741,0.993202198437952,2019-02-04 14:48:22.931965,0.9,160
0.8778113248481341,0.5979627221499784,0.7093539457878519,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.555773794909567,0.9802251732101616,741,0.21492623662134805,2019-02-04 15:27:08.685954,0.1,180
0.8778113248481341,0.6955642248230025,0.7538551401869159,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.6331436420722135,0.9314376443418014,741,0.4592131906277119,2019-02-04 15:27:08.685954,0.2,180
0.8778113248481341,0.7675191446322785,0.7839978520606792,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.7327478042659975,0.8429561200923787,741,0.6919294185710153,2019-02-04 15:27:08.685954,0.30000000000000004,180
0.8778113248481341,0.8054471897124693,0.7954113803844108,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.8396150761828388,0.7556293302540416,741,0.8553659242117443,2019-02-04 15:27:08.685954,0.4,180
0.8778113248481341,0.806025140875596,0.7847005051719991,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.8827349810571893,0.7062644341801386,741,0.9059878507376338,2019-02-04 15:27:08.685954,0.5,180
0.8778113248481341,0.795694263834706,0.7619929304830836,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.9138070246265644,0.6534353348729792,741,0.9382412496384148,2019-02-04 15:27:08.685954,0.6000000000000001,180
0.8778113248481341,0.7745268024851899,0.7241226907098028,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.9340935005701254,0.5912240184757506,741,0.958200752097194,2019-02-04 15:27:08.685954,0.7000000000000001,180
0.8778113248481341,0.7441121225256466,0.6662898059167138,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.9593054801953336,0.5103926096997691,741,0.9783048886317616,2019-02-04 15:27:08.685954,0.8,180
0.8778113248481341,0.6833550065019506,0.5420541218263504,NEURAL_NETWORK_GBM_180_741,GBM,NEURAL_NETWORK,0.9814604615966704,0.3744226327944573,741,0.9929129302863756,2019-02-04 15:27:08.685954,0.9,180
0.7201899733512551,0.5165438520445023,0.6273527118832832,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.5106980961015413,0.8130773672055427,741,0.21940989297078392,2019-02-04 16:11:33.077078,0.1,200
0.7201899733512551,0.6275104753648316,0.669910371318822,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.6019328117809479,0.7551963048498845,741,0.4995660977726352,2019-02-04 16:11:33.077078,0.2,200
0.7201899733512551,0.6964311515676925,0.6913471426472749,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.7038588094525875,0.6792725173210161,741,0.7136245299392537,2019-02-04 16:11:33.077078,0.30000000000000004,200
0.7201899733512551,0.7333477821124115,0.7016891618847492,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.7972451790633609,0.6265877598152425,741,0.8403239803297657,2019-02-04 16:11:33.077078,0.4,200
0.7201899733512551,0.7383326108943794,0.6872193436960277,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.8553310404127257,0.5743360277136259,741,0.902661266994504,2019-02-04 16:11:33.077078,0.5,200
0.7201899733512551,0.7303135385059962,0.6594910152330566,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.895910780669145,0.5217956120092379,741,0.9392536881689326,2019-02-04 16:11:33.077078,0.6000000000000001,200
0.7201899733512551,0.7122525646582863,0.6147596479350035,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.9316915860451479,0.4587182448036952,741,0.9663002603413364,2019-02-04 16:11:33.077078,0.7000000000000001,200
0.7201899733512551,0.6787313971969369,0.5388364616820492,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.9569060773480664,0.375,741,0.983077813132774,2019-02-04 16:11:33.077078,0.8,200
0.7201899733512551,0.6131339401820546,0.37623762376237624,NEURAL_NETWORK_GBM_200_741,GBM,NEURAL_NETWORK,0.9746529873264936,0.2331120092378753,741,0.9939253688168932,2019-02-04 16:11:33.077078,0.9,200
0.8682851834915402,0.5803352116746135,0.7003043904452355,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.5449217181854676,0.979647806004619,741,0.18021405843216665,2019-02-04 17:00:38.590123,0.1,220
0.8682851834915402,0.6948417858690941,0.7499704036936191,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.6356612482440297,0.9144053117782908,741,0.4748336708128435,2019-02-04 17:00:38.590123,0.2,220
0.8682851834915402,0.7709868516110389,0.7855790043290043,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.7391802443991853,0.8381928406466512,741,0.7036447787098641,2019-02-04 17:00:38.590123,0.30000000000000004,220
0.8682851834915402,0.7961277272070509,0.793411420204978,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.8049613784907903,0.7821882217090069,741,0.8100954584900203,2019-02-04 17:00:38.590123,0.4,220
0.8682851834915402,0.8033521167461349,0.7864763100094132,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.8613402061855671,0.7235854503464203,741,0.8832803008388777,2019-02-04 17:00:38.590123,0.5,220
0.8682851834915402,0.7943216298222799,0.7649632626104186,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.8935390549662487,0.6687355658198614,741,0.9201619901648828,2019-02-04 17:00:38.590123,0.6000000000000001,220
0.8682851834915402,0.7717815344603381,0.7241770715096479,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.91646408839779,0.5985854503464203,741,0.9453283193520392,2019-02-04 17:00:38.590123,0.7000000000000001,220
0.8682851834915402,0.7389105620575062,0.6617371770872332,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.941160809371672,0.5102482678983834,741,0.9680358692507954,2019-02-04 17:00:38.590123,0.8,220
0.8682851834915402,0.6867504695853199,0.5524360033030554,NEURAL_NETWORK_GBM_220_741,GBM,NEURAL_NETWORK,0.9695652173913044,0.3862586605080832,741,0.9878507376337864,2019-02-04 17:00:38.590123,0.9,220
0.92768514372552,0.7197659297789337,0.7753518271848034,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.6474513976206596,0.9662240184757506,741,0.4728087937518079,2019-02-04 17:57:37.550764,0.1,240
0.92768514372552,0.8068198237248952,0.8275728656177458,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.7479020979020979,0.9262413394919168,741,0.6871564940700029,2019-02-04 17:57:37.550764,0.2,240
0.92768514372552,0.8464094783990753,0.8526680526680527,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.8200479872034124,0.8879907621247113,741,0.8047439976858548,2019-02-04 17:57:37.550764,0.30000000000000004,240
0.92768514372552,0.8615806964311515,0.8603498542274052,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.8689634864546525,0.8519053117782909,741,0.8712756725484524,2019-02-04 17:57:37.550764,0.4,240
0.92768514372552,0.8638202571882676,0.8573806461375502,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.9009381459691524,0.8178406466512702,741,0.9098929707839168,2019-02-04 17:57:37.550764,0.5,240
0.92768514372552,0.8548620141598035,0.8429364396841529,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.9194951390073342,0.7781466512702079,741,0.9317327162279432,2019-02-04 17:57:37.550764,0.6000000000000001,240
0.92768514372552,0.8435919664788325,0.8249090173877881,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.93801728894611,0.7361431870669746,741,0.951258316459358,2019-02-04 17:57:37.550764,0.7000000000000001,240
0.92768514372552,0.8232191879786158,0.793554374419978,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.9549238578680204,0.6788394919168591,741,0.9678912351750072,2019-02-04 17:57:37.550764,0.8,240
0.92768514372552,0.7847131917352984,0.7330705840200645,NEURAL_NETWORK_GBM_240_741,GBM,NEURAL_NETWORK,0.9660056657223796,0.5906466512702079,741,0.9791726930864912,2019-02-04 17:57:37.550764,0.9,240
0.8619698121460557,0.6077878919231325,0.7136452344532939,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.5622973983874989,0.976472286374134,741,0.2383569568990454,2019-02-07 10:16:54.208238,0.1,160
0.8619698121460557,0.6985984684294178,0.7532528980364324,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.6380761523046092,0.9191685912240184,741,0.4775817182528203,2019-02-07 10:16:54.208238,0.2,160
0.8619698121460557,0.7545874873573183,0.7761154682659988,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.7141297756215889,0.8498845265588915,741,0.6590974833670813,2019-02-07 10:16:54.208238,0.30000000000000004,160
0.8619698121460557,0.7790781678948129,0.7789184499710816,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.7802723059096176,0.7775692840646651,741,0.7805901070292159,2019-02-07 10:16:54.208238,0.4,160
0.8619698121460557,0.785291142898425,0.7663889325577741,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.8413876423886779,0.7036662817551963,741,0.8670812843505931,2019-02-07 10:16:54.208238,0.5,160
0.8619698121460557,0.7712758271926022,0.7303236797274276,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.8908977556109726,0.6187933025404158,741,0.9240671102111656,2019-02-07 10:16:54.208238,0.6000000000000001,160
0.8619698121460557,0.7384770986851611,0.6638187221396731,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.9307291666666668,0.515877598152425,741,0.961527335840324,2019-02-07 10:16:54.208238,0.7000000000000001,160
0.8619698121460557,0.6861002745268024,0.5543132628987588,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.957816377171216,0.3900115473441109,741,0.9827885449811976,2019-02-07 10:16:54.208238,0.8,160
0.8619698121460557,0.6218754515243462,0.3975598526703499,NEURAL_NETWORK_INFORMATION_GAIN_160_741,INFORMATION_GAIN,NEURAL_NETWORK,0.98125,0.2492782909930716,741,0.9952270754989876,2019-02-07 10:16:54.208238,0.9,160
0.8983628082325849,0.6103164282618119,0.7190625,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.5625,0.996391454965358,741,0.22345964709285507,2019-02-11 11:13:54.449088,0.1,140
0.8983628082325849,0.7181765640803353,0.7704619005589879,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.6503427038839773,0.9450057736720554,741,0.4908880532253399,2019-02-11 11:13:54.449088,0.2,140
0.8983628082325849,0.8045080190723883,0.8168403952890212,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.7690542951822584,0.8709584295612008,741,0.7379230546716806,2019-02-11 11:13:54.449088,0.30000000000000004,140
0.8983628082325849,0.8184510908828204,0.8223400494874514,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.8058750173202162,0.8394919168591224,741,0.7973676598206537,2019-02-11 11:13:54.449088,0.4,140
0.8983628082325849,0.8225689929200982,0.8170985999404229,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.8440000000000001,0.7918591224018475,741,0.8533410471507087,2019-02-11 11:13:54.449088,0.5,140
0.8983628082325849,0.817728651928912,0.801697712803584,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.8800690250215704,0.7361431870669746,741,0.8994793173271622,2019-02-11 11:13:54.449088,0.6000000000000001,140
0.8983628082325849,0.8022684583152724,0.7719356720273309,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.9130691898285038,0.6685912240184757,741,0.9362163725773792,2019-02-11 11:13:54.449088,0.7000000000000001,140
0.8983628082325849,0.7660020228290709,0.7084870848708487,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.9409514702366722,0.5681293302540416,741,0.9642753832803008,2019-02-11 11:13:54.449088,0.8,140
0.8983628082325849,0.7196936858835429,0.6198314716833235,NEURAL_NETWORK_LR_ACCURACY_140_741,LR_ACCURACY,NEURAL_NETWORK,0.9649176327028676,0.4565531177829099,741,0.9833670812843506,2019-02-11 11:13:54.449088,0.9,140
0.8928958364091735,0.6206473053027021,0.7230046948356808,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.5697065425222378,0.989174364896074,741,0.2513740237199884,2019-02-11 12:56:31.058416,0.1,160
0.8928958364091735,0.7096517844242162,0.7663779573330233,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.6415571776155717,0.9515011547344112,741,0.4673126988718542,2019-02-11 12:56:31.058416,0.2,160
0.8928958364091735,0.8024129461060541,0.8157380583440005,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.7648768161718257,0.8738452655889145,741,0.7308359849580561,2019-02-11 12:56:31.058416,0.30000000000000004,160
0.8928958364091735,0.8206184077445455,0.8196411709159583,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.8249744114636642,0.8143764434180139,741,0.826873011281458,2019-02-11 12:56:31.058416,0.4,160
0.8928958364091735,0.8182343591966479,0.8076746674820364,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.8584660383490412,0.7625577367205543,741,0.8740237199884293,2019-02-11 12:56:31.058416,0.5,160
0.8928958364091735,0.8057361652940327,0.7832675102764568,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.8868406643548092,0.7013568129330254,741,0.9103268730112816,2019-02-11 12:56:31.058416,0.6000000000000001,160
0.8928958364091735,0.7766941193469152,0.733557451943798,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.9105499679007062,0.6141743648960739,741,0.9395429563205092,2019-02-11 12:56:31.058416,0.7000000000000001,160
0.8928958364091735,0.7374656841496894,0.6615126676602087,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.9325105042016808,0.5125577367205543,741,0.9628290425224184,2019-02-11 12:56:31.058416,0.8,160
0.8928958364091735,0.6725906660887155,0.5269311064718163,NEURAL_NETWORK_LR_ACCURACY_160_741,LR_ACCURACY,NEURAL_NETWORK,0.951734539969834,0.3643187066974596,741,0.9814868382991032,2019-02-11 12:56:31.058416,0.9,160
0.8974006722144245,0.6660164716081491,0.7456676019145073,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.6024535514267935,0.9782043879907621,741,0.35319641307492045,2019-02-11 14:58:55.318973,0.1,180
0.8974006722144245,0.7364542696142176,0.7820007171029043,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.6672445441566388,0.9444284064665128,741,0.5280590107029216,2019-02-11 14:58:55.318973,0.2,180
0.8974006722144245,0.7887588498771854,0.8108912171775966,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.7345910475744083,0.904878752886836,741,0.6724038183396008,2019-02-11 14:58:55.318973,0.30000000000000004,180
0.8974006722144245,0.8170784568703945,0.825715859030837,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.7892105263157895,0.8657621247113164,741,0.7682962105872143,2019-02-11 14:58:55.318973,0.4,180
0.8974006722144245,0.8265424071665944,0.8266551151541405,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.8269536328181424,0.8263568129330254,741,0.8267283772056696,2019-02-11 14:58:55.318973,0.5,180
0.8974006722144245,0.8256754804219043,0.8179829524025044,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.856691420445568,0.7826212471131639,741,0.8688168932600521,2019-02-11 14:58:55.318973,0.6000000000000001,180
0.8974006722144245,0.8185955786736021,0.8020184498935584,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.88375325803649,0.734122401847575,741,0.903239803297657,2019-02-11 14:58:55.318973,0.7000000000000001,180
0.8974006722144245,0.7995954341858112,0.7688333333333334,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.9095031545741324,0.6658487297921478,741,0.9336129592131908,2019-02-11 14:58:55.318973,0.8,180
0.8974006722144245,0.4994942927322642,0.0,NEURAL_NETWORK_LR_ACCURACY_180_741,LR_ACCURACY,NEURAL_NETWORK,0.0,0.0,741,1.0,2019-02-11 14:58:55.318973,0.9,180
0.9166412318347285,0.6926744690073688,0.7613062507013804,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.6227281072149807,0.979214780600462,741,0.40555394851026905,2019-02-11 15:43:24.962599,0.1,200
0.9166412318347285,0.7681693396907961,0.8032616025994727,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.6981775551529361,0.9455831408775982,741,0.5903962973676599,2019-02-11 15:43:24.962599,0.2,200
0.9166412318347285,0.8141164571593701,0.8314223940247658,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.76124775044991,0.9158487297921478,741,0.7121781891813711,2019-02-11 15:43:24.962599,0.30000000000000004,200
0.9166412318347285,0.8378846987429562,0.8453693495038588,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.8088080168776371,0.8853926096997691,741,0.7902805901070292,2019-02-11 15:43:24.962599,0.4,200
0.9166412318347285,0.8464094783990753,0.8468740996830884,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.8451696377228292,0.8485854503464203,741,0.8442291003760486,2019-02-11 15:43:24.962599,0.5,200
0.9166412318347285,0.8468429417714203,0.8404095152062632,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.8782252989301448,0.805715935334873,741,0.8880532253398901,2019-02-11 15:43:24.962599,0.6000000000000001,200
0.9166412318347285,0.840196503395463,0.8258541961895765,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.9083824038794596,0.7570727482678984,741,0.9234885739080128,2019-02-11 15:43:24.962599,0.7000000000000001,200
0.9166412318347285,0.8224245051293165,0.7969601850322154,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.9316338354577056,0.6963048498845266,741,0.9487995371709574,2019-02-11 15:43:24.962599,0.8,200
0.9166412318347285,0.7787891923132495,0.7279189621467923,NEURAL_NETWORK_LR_ACCURACY_200_741,LR_ACCURACY,NEURAL_NETWORK,0.9468331021729078,0.5912240184757506,741,0.9667341625687011,2019-02-11 15:43:24.962599,0.9,200
0.9253493806454888,0.6211530125704378,0.7238255740467664,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.5698175787728027,0.9919168591224018,741,0.24963841481052934,2019-02-11 16:31:33.819166,0.1,220
0.9253493806454888,0.7756827048114434,0.8058039902432923,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.7109590552919104,0.9298498845265588,741,0.6212033555105583,2019-02-11 16:31:33.819166,0.2,220
0.9253493806454888,0.8388238693830371,0.8457869634340223,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.8115134633240483,0.8830831408775982,741,0.7944749783048887,2019-02-11 16:31:33.819166,0.30000000000000004,220
0.9253493806454888,0.8584019650339546,0.8579915954209535,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.8613616526040151,0.854647806004619,741,0.8621637257737923,2019-02-11 16:31:33.819166,0.4,220
0.9253493806454888,0.861363964744979,0.8568658163645856,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.8865565673715079,0.8290993071593533,741,0.8936939542956321,2019-02-11 16:31:33.819166,0.5,220
0.9253493806454888,0.8558734286952753,0.8461479139353744,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.90842854777281,0.7918591224018475,741,0.9200173560890946,2019-02-11 16:31:33.819166,0.6000000000000001,220
0.9253493806454888,0.8472764051437653,0.8317414836039478,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.9270759403832506,0.7541859122401847,741,0.9405553948510268,2019-02-11 16:31:33.819166,0.7000000000000001,220
0.9253493806454888,0.8254587487357319,0.7975532093179152,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.9506592089492608,0.6869226327944573,741,0.9642753832803008,2019-02-11 16:31:33.819166,0.8,220
0.9253493806454888,0.7816067042334923,0.7253565912601072,NEURAL_NETWORK_LR_ACCURACY_220_741,LR_ACCURACY,NEURAL_NETWORK,0.9786712429517038,0.5762124711316398,741,0.9874168354064218,2019-02-11 16:31:33.819166,0.9,220
0.9317325492139992,0.7247507585609017,0.778899721448468,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.6513004658385093,0.9686778290993072,741,0.4803297656927972,2019-02-11 17:23:59.589579,0.1,240
0.9317325492139992,0.8217743100707992,0.8380914878256875,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.7684438560596943,0.921622401847575,741,0.721724038183396,2019-02-11 17:23:59.589579,0.2,240
0.9317325492139992,0.8561624042768387,0.8590242866246547,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.8430854760250174,0.8755773672055427,741,0.8367081284350593,2019-02-11 17:23:59.589579,0.30000000000000004,240
0.9317325492139992,0.8643982083513944,0.8609938532178035,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.884106463878327,0.8390588914549654,741,0.8897888342493492,2019-02-11 17:23:59.589579,0.4,240
0.9317325492139992,0.8628810865481866,0.8550702504581553,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.9077496757457848,0.8081697459584296,741,0.9177032108764824,2019-02-11 17:23:59.589579,0.5,240
0.9317325492139992,0.8544285507874585,0.8410256410256409,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.9274404036888813,0.7693418013856813,741,0.9396875903962972,2019-02-11 17:23:59.589579,0.6000000000000001,240
0.9317325492139992,0.840196503395463,0.8192219679633866,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.9442351168048227,0.7234411085450346,741,0.9571883135666764,2019-02-11 17:23:59.589579,0.7000000000000001,240
0.9317325492139992,0.8079034821557578,0.770121898504366,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.9601207156714808,0.6428983833718245,741,0.9732426959791728,2019-02-11 17:23:59.589579,0.8,240
0.9317325492139992,0.751553243750903,0.6755966418262427,NEURAL_NETWORK_LR_ACCURACY_240_741,LR_ACCURACY,NEURAL_NETWORK,0.9749523550231418,0.5168879907621247,741,0.9866936650274803,2019-02-11 17:23:59.589579,0.9,240
0.911706679589092,0.681332177431007,0.7554200166343221,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.6133069235617178,0.9832563510392608,741,0.3787966444894417,2019-02-11 18:11:46.319472,0.1,140
0.911706679589092,0.7561768530559168,0.7954173486088381,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.6856515832375378,0.9470265588914548,741,0.5649407000289268,2019-02-11 18:11:46.319472,0.2,140
0.911706679589092,0.8046525068631701,0.8223857067787703,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.7545805207328833,0.9035796766743648,741,0.7055250216951113,2019-02-11 18:11:46.319472,0.30000000000000004,140
0.911706679589092,0.8237971391417426,0.8286858186415678,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.8070871528252839,0.851472286374134,741,0.7960659531385594,2019-02-11 18:11:46.319472,0.4,140
0.911706679589092,0.8307325530992631,0.8255787984813518,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.8524212144504227,0.8003752886836027,741,0.8611512872432745,2019-02-11 18:11:46.319472,0.5,140
0.911706679589092,0.8228579685016616,0.8072327044025157,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.8863950276243094,0.7410508083140878,741,0.9048307781313276,2019-02-11 18:11:46.319472,0.6000000000000001,140
0.911706679589092,0.8071087993064586,0.7774629104850808,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.9199211045364892,0.6732101616628176,741,0.9412785652299682,2019-02-11 18:11:46.319472,0.7000000000000001,140
0.911706679589092,0.7764051437653519,0.7240795221538736,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.946840755420844,0.5861720554272517,741,0.9670234307202776,2019-02-11 18:11:46.319472,0.8,140
0.911706679589092,0.7162259789047826,0.6103947629438603,NEURAL_NETWORK_E_NET_140_741,E_NET,NEURAL_NETWORK,0.9755865567533292,0.4441397228637413,741,0.9888631761643044,2019-02-11 18:11:46.319472,0.9,140
