Model,Treshold,Accuracy,AUC,Precision,Recall,Specificity,F-score,Energy,Method,n_variables,Time,SEED,KEY
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.2,0.9113924050632912,,1.0,0.9113924050632912,0.0,0.9536423841059604,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.30000000000000004,0.7531645569620253,,1.0,0.7531645569620253,0.0,0.8592057761732852,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.4,0.5569620253164557,,1.0,0.5569620253164557,0.0,0.7154471544715447,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.5,0.4493670886075949,,1.0,0.4493670886075949,0.0,0.6200873362445415,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.6,0.2594936708860759,,1.0,0.2594936708860759,0.0,0.4120603015075376,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.7000000000000001,0.1518987341772152,,1.0,0.1518987341772152,0.0,0.2637362637362637,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.8,0.10126582278481013,,1.0,0.10126582278481013,0.0,0.18390804597701144,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.9,0.0379746835443038,,1.0,0.0379746835443038,0.0,0.07317073170731707,59,ISIS,4,2018-08-29 14:12:56.063226,741,NEURAL_NETWORK_ISIS_4_741_59
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.2,0.9618055555555556,,1.0,0.9618055555555556,0.0,0.9805309734513274,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.30000000000000004,0.9027777777777778,,1.0,0.9027777777777778,0.0,0.9489051094890512,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.4,0.8263888888888888,,1.0,0.8263888888888888,0.0,0.9049429657794676,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.5,0.7430555555555556,,1.0,0.7430555555555556,0.0,0.852589641434263,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.6,0.5833333333333334,,1.0,0.5833333333333334,0.0,0.7368421052631579,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.7000000000000001,0.4618055555555556,,1.0,0.4618055555555556,0.0,0.6318289786223278,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.8,0.3576388888888889,,1.0,0.3576388888888889,0.0,0.5268542199488492,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.9,0.21875,,1.0,0.21875,0.0,0.35897435897435903,141,ISIS,4,2018-08-29 14:12:56.249044,741,NEURAL_NETWORK_ISIS_4_741_141
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.2,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.30000000000000004,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.4,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.5,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.6,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.7000000000000001,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.8,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.9,1.0,,1.0,1.0,,1.0,250,ISIS,4,2018-08-29 14:12:56.315964,741,NEURAL_NETWORK_ISIS_4_741_250
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.2,0.9829351535836176,,1.0,0.9829351535836176,0.0,0.991394148020654,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.30000000000000004,0.9658703071672357,,1.0,0.9658703071672357,0.0,0.9826388888888892,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.4,0.938566552901024,,1.0,0.938566552901024,0.0,0.9683098591549296,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.5,0.931740614334471,,1.0,0.931740614334471,0.0,0.9646643109540636,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.6,0.9010238907849828,,1.0,0.9010238907849828,0.0,0.947935368043088,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.7000000000000001,0.8873720136518771,,1.0,0.8873720136518771,0.0,0.9403254972875228,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.8,0.8225255972696246,,1.0,0.8225255972696246,0.0,0.902621722846442,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.9,0.7030716723549488,,1.0,0.7030716723549488,0.0,0.8256513026052105,17320,ISIS,4,2018-08-29 14:12:56.375833,741,NEURAL_NETWORK_ISIS_4_741_17320
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.2,0.9664429530201344,,1.0,0.9664429530201344,0.0,0.9829351535836178,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.30000000000000004,0.953020134228188,,1.0,0.953020134228188,0.0,0.9759450171821306,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.4,0.9463087248322148,,1.0,0.9463087248322148,0.0,0.9724137931034482,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.5,0.9395973154362416,,1.0,0.9395973154362416,0.0,0.9688581314878892,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.6,0.9093959731543624,,1.0,0.9093959731543624,0.0,0.9525483304042179,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.7000000000000001,0.8892617449664431,,1.0,0.8892617449664431,0.0,0.9413854351687388,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.8,0.8020134228187921,,1.0,0.8020134228187921,0.0,0.8901303538175046,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.9,0.6610738255033557,,1.0,0.6610738255033557,0.0,0.7959595959595959,40000,ISIS,4,2018-08-29 14:12:56.435723,741,NEURAL_NETWORK_ISIS_4_741_40000
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.2,0.9838709677419356,,1.0,0.9838709677419356,0.0,0.9918699186991872,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.30000000000000004,0.9774193548387096,,1.0,0.9774193548387096,0.0,0.9885807504078304,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.4,0.9645161290322579,,1.0,0.9645161290322579,0.0,0.9819376026272578,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.5,0.9419354838709676,,1.0,0.9419354838709676,0.0,0.9700996677740864,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.6,0.9,,1.0,0.9,0.0,0.9473684210526316,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.7000000000000001,0.8774193548387097,,1.0,0.8774193548387097,0.0,0.9347079037800688,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.8,0.8032258064516129,,1.0,0.8032258064516129,0.0,0.8908765652951699,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.9,0.6967741935483871,,1.0,0.6967741935483871,0.0,0.8212927756653993,7071,ISIS,4,2018-08-29 14:12:56.495390,741,NEURAL_NETWORK_ISIS_4_741_7071
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.2,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.30000000000000004,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.4,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.5,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.6,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.7000000000000001,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.8,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.9,1.0,,1.0,1.0,,1.0,2000,ISIS,4,2018-08-29 14:12:56.555037,741,NEURAL_NETWORK_ISIS_4_741_2000
NEURAL_NETWORK,0.1,0.9965517241379308,,1.0,0.9965517241379308,0.0,0.9982728842832468,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.2,0.6586206896551724,,1.0,0.6586206896551724,0.0,0.7941787941787941,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.30000000000000004,0.4103448275862069,,1.0,0.4103448275862069,0.0,0.5819070904645477,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.4,0.25517241379310346,,1.0,0.25517241379310346,0.0,0.4065934065934066,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.5,0.1896551724137931,,1.0,0.1896551724137931,0.0,0.3188405797101449,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.6,0.1,,1.0,0.1,0.0,0.18181818181818185,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.7000000000000001,0.04482758620689655,,1.0,0.04482758620689655,0.0,0.0858085808580858,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.8,0.017241379310344827,,1.0,0.017241379310344827,0.0,0.03389830508474576,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.9,0.010344827586206895,,1.0,0.010344827586206895,0.0,0.020477815699658702,25,ISIS,4,2018-08-29 14:12:56.609215,741,NEURAL_NETWORK_ISIS_4_741_25
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.2,0.9938650306748468,,1.0,0.9938650306748468,0.0,0.9969230769230768,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.30000000000000004,0.98159509202454,,1.0,0.98159509202454,0.0,0.9907120743034056,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.4,0.9539877300613496,,1.0,0.9539877300613496,0.0,0.9764521193092622,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.5,0.9355828220858896,,1.0,0.9355828220858896,0.0,0.9667194928684628,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.6,0.9171779141104296,,1.0,0.9171779141104296,0.0,0.9568,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.7000000000000001,0.8895705521472392,,1.0,0.8895705521472392,0.0,0.9415584415584416,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.8,0.8128834355828221,,1.0,0.8128834355828221,0.0,0.8967851099830795,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.9,0.7055214723926381,,1.0,0.7055214723926381,0.0,0.8273381294964028,1000,ISIS,4,2018-08-29 14:12:56.668737,741,NEURAL_NETWORK_ISIS_4_741_1000
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.2,0.9813432835820896,,1.0,0.9813432835820896,0.0,0.990583804143126,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.30000000000000004,0.9589552238805972,,1.0,0.9589552238805972,0.0,0.9790476190476188,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.4,0.9477611940298508,,1.0,0.9477611940298508,0.0,0.9731800766283524,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.5,0.9291044776119404,,1.0,0.9291044776119404,0.0,0.9632495164410058,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.6,0.9067164179104478,,1.0,0.9067164179104478,0.0,0.9510763209393346,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.7000000000000001,0.8880597014925373,,1.0,0.8880597014925373,0.0,0.9407114624505928,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.8,0.8208955223880597,,1.0,0.8208955223880597,0.0,0.9016393442622952,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.9,0.7313432835820896,,1.0,0.7313432835820896,0.0,0.8448275862068965,1414,ISIS,4,2018-08-29 14:12:56.728790,741,NEURAL_NETWORK_ISIS_4_741_1414
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.2,0.9433333333333334,,1.0,0.9433333333333334,0.0,0.9708404802744426,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.30000000000000004,0.8533333333333334,,1.0,0.8533333333333334,0.0,0.9208633093525179,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.4,0.7366666666666667,,1.0,0.7366666666666667,0.0,0.8483685220729367,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.5,0.6266666666666667,,1.0,0.6266666666666667,0.0,0.7704918032786886,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.6,0.5066666666666667,,1.0,0.5066666666666667,0.0,0.6725663716814159,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.7000000000000001,0.41,,1.0,0.41,0.0,0.5815602836879432,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.8,0.2733333333333333,,1.0,0.2733333333333333,0.0,0.42931937172774864,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.9,0.11333333333333333,,1.0,0.11333333333333333,0.0,0.20359281437125748,100,ISIS,4,2018-08-29 14:12:56.788821,741,NEURAL_NETWORK_ISIS_4_741_100
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.2,0.9627118644067796,,1.0,0.9627118644067796,0.0,0.9810017271157168,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.30000000000000004,0.9322033898305084,,1.0,0.9322033898305084,0.0,0.9649122807017544,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.4,0.8949152542372881,,1.0,0.8949152542372881,0.0,0.9445438282647584,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.5,0.8542372881355932,,1.0,0.8542372881355932,0.0,0.9213893967093236,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.6,0.7762711864406779,,1.0,0.7762711864406779,0.0,0.8740458015267175,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.7000000000000001,0.7152542372881356,,1.0,0.7152542372881356,0.0,0.8339920948616601,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.8,0.5898305084745763,,1.0,0.5898305084745763,0.0,0.7420042643923241,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.9,0.4474576271186441,,1.0,0.4474576271186441,0.0,0.6182669789227166,283,ISIS,4,2018-08-29 14:12:56.849298,741,NEURAL_NETWORK_ISIS_4_741_283
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.2,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.30000000000000004,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.4,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.5,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.6,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.7000000000000001,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.8,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.9,1.0,,1.0,1.0,,1.0,65,ISIS,4,2018-08-29 14:12:56.909486,741,NEURAL_NETWORK_ISIS_4_741_65
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.2,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.30000000000000004,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.4,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.5,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.6,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.7000000000000001,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.8,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.9,1.0,,1.0,1.0,,1.0,700,ISIS,4,2018-08-29 14:12:56.969452,741,NEURAL_NETWORK_ISIS_4_741_700
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.2,0.9843260188087776,,1.0,0.9843260188087776,0.0,0.9921011058451816,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.30000000000000004,0.9561128526645768,,1.0,0.9561128526645768,0.0,0.9775641025641024,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.4,0.9404388714733544,,1.0,0.9404388714733544,0.0,0.9693053311793216,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.5,0.9090909090909092,,1.0,0.9090909090909092,0.0,0.9523809523809524,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.6,0.8620689655172413,,1.0,0.8620689655172413,0.0,0.9259259259259259,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.7000000000000001,0.8307210031347962,,1.0,0.8307210031347962,0.0,0.9075342465753424,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.8,0.7554858934169278,,1.0,0.7554858934169278,0.0,0.8607142857142858,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.9,0.6175548589341693,,1.0,0.6175548589341693,0.0,0.7635658914728682,400,ISIS,4,2018-08-29 14:12:57.030229,741,NEURAL_NETWORK_ISIS_4_741_400
NEURAL_NETWORK,0.1,1.0,,1.0,1.0,,1.0,39,ISIS,4,2018-08-29 14:12:57.091101,741,NEURAL_NETWORK_ISIS_4_741_39
NEURAL_NETWORK,0.2,0.7784810126582279,,1.0,0.7784810126582279,0.0,0.8754448398576512,39,ISIS,4,2018-08-29 14:12:57.091101,741,NEURAL_NETWORK_ISIS_4_741_39
NEURAL_NETWORK,0.30000000000000004,0.5759493670886076,,1.0,0.5759493670886076,0.0,0.7309236947791165,39,ISIS,4,2018-08-29 14:12:57.091101,741,NEURAL_NETWORK_ISIS_4_741_39
NEURAL_NETWORK,0.4,0.3829113924050633,,1.0,0.3829113924050633,0.0,0.5537757437070938,39,ISIS,4,2018-08-29 14:12:57.091101,741,NEURAL_NETWORK_ISIS_4_741_39
NEURAL_NETWORK,0.5,0.2563291139240506,,1.0,0.2563291139240506,0.0,0.4080604534005037,39,ISIS,4,2018-08-29 14:12:57.091101,741,NEURAL_NETWORK_ISIS_4_741_39
NEURAL_NETWORK,0.6,0.16139240506329114,,1.0,0.16139240506329114,0.0,0.2779291553133515,39,ISIS,4,2018-08-29 14:12:57.091101,741,NEURAL_NETWORK_ISIS_4_741_39
NEURAL_NETWORK,0.7000000000000001,0.08860759493670886,,1.0,0.08860759493670886,0.0,0.1627906976744186,39,ISIS,4,2018-08-29 14:12:57.091101,741,NEURAL_NETWORK_ISIS_4_741_39
